"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/ampeterby7-profile_image-4ec70a4fa480135e-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","91","Ampeterby7","9357300","1650","15625","5671","1409821","55834","517850","false","false","Spanish","Ampeterby7"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cfef47db-34af-4d1a-aa03-013e65ac8926-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","92","AbrilCarolinaX","5326140","1965","6913","2710","119008","55293","652729","false","true","Spanish","AbrilCarolinaX"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0f168720-dd84-4527-b413-419fa54d2954-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","93","MyLandThailand","1592790","2715","1143","586","32672","55244","39543","true","true","German","MyLandThailand"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2c0693bf-9ea1-452c-931d-245b0122cb2a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","94","NIWOKS69","4755","960","13","4","103030","55112","102","false","false","French","NIWOKS69"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c8cc1739-d4e7-469d-a3a5-0b53d9a1dff1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","95","JackManifoldTV","16272690","630","136582","25829","917694","55044","388946","true","false","English","JackManifoldTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0d905d66-b76d-4653-a96b-d275f4c92d33-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","96","LIFENOMORE_","135","45","7","3","55990","55020","9","false","false","English","LIFENOMORE_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/de53afb4-8562-460d-893b-9966d4b0318c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","97","CannaWhoopSass","15750","1845","32","8","55536","54902","516","false","false","English","CannaWhoopSass"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8fa32611-c841-477d-b061-16c077c1729c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","98","Ioomy","393960","2430","390","162","82046","54476","2327","false","false","English","Ioomy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bbf16ac6-6b12-441f-915b-8551117c9f7e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","99","norwing","711990","1230","1197","578","163972","54315","43570","true","false","Spanish","norwing"
"https://static-cdn.jtvnw.net/jtv_user_pictures/66e83125-195e-4431-bde8-89ac425a9038-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","100","Foolish__Gamers","36688680","2475","36160","14823","886305","54137","793176","true","false","English","Foolish__Gamers"
