"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/35c1e1c2-5fd1-4dc7-8a5e-44a75a8e46a0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","647","Its_Triple_T","5445","1125","10","4","15891","15736","116","false","false","German","Its_Triple_T"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7942b822-2db1-4094-9045-43fb84f0a102-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","648","ReduxGamingTV","12900","870","31","14","25161","15691","852","true","false","Dutch","ReduxGamingTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2b2b8d68-e19a-409c-b63e-a1b21e95cc0a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","649","GastamonuAyisi","14310","1950","32","7","28711","15687","1590","false","false","Turkish","GastamonuAyisi"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4ad8992c-b432-45d7-b687-c33eade2ca43-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","650","EUMasters","14596695","1530","16823","9540","79418","15679","417754","true","false","English","EUMasters"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ecc28d9e-684a-4ac4-8374-f309d389611b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","651","12killzzz","9285","1155","26","8","5905","15665","1630","false","false","English","12killzzz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d73677c5-2fa7-4da7-aa5c-bc43eed9a652-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","652","Pacheco5","412710","1710","2032","241","34819","15650","39115","true","false","Spanish","Pacheco5"
"https://static-cdn.jtvnw.net/jtv_user_pictures/039b8034-2b66-4d30-97ec-15bf08f219d9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","653","TSM_ImperialHal","45771585","3255","29304","14061","734484","15638","905436","true","false","English","TSM_ImperialHal"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f72ae90a-f2f7-47b6-93d1-db9d0b8d067e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","654","Haui__","139005","1470","196","94","29945","15619","8457","true","false","Danish","Haui__"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5e5160b1-f76a-4bcc-946f-da448de5eff2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","655","l2ging","840","345","5","2","15624","15615","141","false","false","English","l2ging"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7797e59a-b88b-481c-9345-200cd7258a05-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","656","Nex_GravityRex","810","210","8","3","15815","15613","96","false","false","German","Nex_GravityRex"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d96beee8-f8d4-4cce-beb5-535ca72bfae0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","657","brez_barbie","255","135","3","1","15667","15596","22","false","false","English","brez_barbie"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8a608536-bf7e-494b-981e-76b30a7f6f39-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","658","Sr_Nero","70545","1845","84","38","20981","15571","17325","true","true","Portuguese","Sr_Nero"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a2e50ba1-cc2e-4427-bc8f-5419c5737a6a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","659","thatsjustunreal","1135650","1740","1828","652","22497","15570","9601","false","true","English","thatsjustunreal"
"https://static-cdn.jtvnw.net/jtv_user_pictures/787bd9dd-9367-45ed-a44d-d755427549b8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","660","otplol_","55916820","10080","88980","5547","250187","15562","1017672","true","false","French","otplol_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/efd22ce0-7502-4ded-8505-bc8e4cb0e827-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","661","im_vanix","128160","1185","393","108","24786","15561","7787","false","true","Other","im_vanix"
"https://static-cdn.jtvnw.net/jtv_user_pictures/67019a0e-d592-412e-a8f2-90592c05e7ea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","662","MarronLaCouleur","17610","435","74","40","19957","15537","1248","false","false","French","MarronLaCouleur"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7f033257-8d03-43a2-959c-ea164471a8f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","663","RashfordFN","750","225","8","3","15945","15535","162","false","false","Spanish","RashfordFN"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c9d670e8-7e7c-4b46-bba4-acfde8a8f876-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","664","ThisIsNotGeorgeNotFound","9884730","195","71527","50690","448076","15517","137845","true","false","English","ThisIsNotGeorgeNotFound"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c3a2d34f-a063-45f1-b857-c33788527c83-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","665","NickEh30","16805355","2160","12283","7780","2841887","15514","496748","true","false","English","NickEh30"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e4ec54be-d5a4-4431-802b-c58df6767127-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","666","BOT_Brooke","1503915","1215","26982","1237","19066","15513","58010","false","true","English","BOT_Brooke"
